simulant_id,first_name,middle_initial,last_name,age,date_of_birth,street_name,city,state,zipcode,sex,race_ethnicity
0_960,Aric,J,C,32,11/08/1987,minock,Anytown,ND,00000,Female,White
0_6680,Sarah,M,Bushnell,23,12/14/1996,2nd st ne,Anytown,WA,00000,Female,White
0_967,Bradley,M,Schreiber,32,03/21/1988,gabrielle stre,Anytown,WA,00000,Male,White
0_968,Andrea,J,Schreiber,37,12/31/1982,gabrielle stre,Anytown,WA,00000,Female,Black
0_969,Jensen,L,Schreiber,2,05/16/2017,gabrielle stre,Anytown,WA,00000,Male,Multiracial or Other
0_970,Sister,A,,2,08/27/2017,gabrielle stre,Anytown,WA,00000,Female,White
0_971,Aniela,M,Schreiber,14,06/26/2005,gabrielle stre,Anytown,WA,,Female,
0_972,Joshua,B,Schreiber,10,11/22/2009,gabrielle stre,Anytown,NE,00000,,
0_8362,,,Hernandez,25,12/02/1994,southwest sage plac,Anytown,WA,00000,Male,Asian
0_8363,Jacob,S,,34,04/22/1985,southwest sage plac,Anytown,WA,00000,Male,
0_16878,Michelle,N,Sabatino,47,10/30/1972,,Anyton,KS,00120,Female,White
0_982,Mallory,S,Hernandez,32,03/05/1988,w montrail pl,Anytown,WA,00000,,
0_984,Jordan,L,Hernandez,9,12/12/2010,w montrail pl,Anytown,WA,00000,Male,Latino
0_985,Winston,H,Hernandez,4,,w montrail pl,Anytown,WA,00000,Male,Black
0_1340,Timmy,A,Gutierrez,,12/17/1992,nw skycrest pkwy,Anytown,WA,00000,Male,Latino
0_1785,Richard,R,Urena,57,02/11/1963,nw skyvcrest pmwy,Anytown,WA,,Male,Latino
0_2507,,N,Mckinney,19,38/05/2000,nw skycrest pkwy,Anytown,WA,00000,,White
0_2561,Loretta,B,W,85,10/17/1934,nw skycrest pkwy,Anytown,WA,00000,Female,White
0_2623,Clarissa,K,Allen,20,05/31/1999,nw skycrest pkwy,Anytown,WA,00000,Female,Black
0_2850,Joshua,M,Respondant,24,06/03/1995,nw skycrest pkwy,Anytown,WA,00000,Male,Latino
0_3270,Joshua,,Wirick,18,05/08/2001,nw skycrest pkwy,,,00000,Male,
0_3621,Kyli,E,Doerr,20,11/05/1999,nw skycrest pkwy,Anytown,WA,00010,Female,White
0_3892,Justina,D,Torres,31,02/14/1989,nw skycrest pkwy,,WA,00000,Male,Latino
0_4728,Sabrina,S,Meisner,,08/11/1990,nw skycrest pkwy,Anytown,WA,,,Latino
0_4874,Steven,R,Pittman,63,10/29/1956,gilman st,Anytown,,00000,,White
0_4875,Loretta,W,Pittman,63,05/23/1956,gilman st,Anytown,WA,00000,Female,White
0_5050,Francis,R,Boge,81,07/17/1938,nw skycrest pkwy,Anytown,WA,,Male,White
0_5200,Irene,V,The House,77,11/02/1942,,Anytown,WA,00000,Male,
0_5313,Destiny,A,Enright,20,02/28/2000,nw sjycreesg pmwy,Anytown,WA,,Female,
0_5640,Mark,,Glass,59,01/08/1961,nw skycrest pkwy,Anytown,,00000,Female,White
0_5966,Kelsea,K,Baggarly,20,02/09/2000,,Anytown,WA,00000,Female,White
0_6655,David,E,,29,10/21/1990,nw skycrest pkwy,,SC,00000,Female,Latino
0_6689,David,R,,21,07/08/1998,nw skycrest pkwy,,WA,00000,,
0_7699,C,V,Vu,20,07/20/1999,,Anytown,WA,00000,Female,
0_7901,Jim,D,Peeler,52,04/15/1967,nw skycrest pkwy,Anytown,WA,10000,Male,NHOPI
0_7964,Dylan,I,Morris,17,11/24/2000,nw dkycrest pkwy,,WA,,Male,Latino
0_8799,Rubin,H,Alvarado,70,04/23/1949,nw skycrest pkwy,Anytown,NM,00000,Male,Latino
0_9792,Benjamin,S,Forton,48,07/22/1971,nw skycrest pkwy,Anytown,AK,00000,Female,White
0_10481,Zak,E,D,21,11/07/1998,nw skycrest pkwy,Anytown,WA,00000,Male,White
0_10664,Tyler,A,Ledford,28,08/23/1991,nw skycrest pkwy,Xnhtown,,00200,Male,
0_12035,Andrew,,Cook,,07/31/1999,nw skycrest pkwy,Anytown,MD,00000,Male,White
0_12036,Cora,G,Cook,20,27/08/1999,nw skycrest pkwy,Anytown,WA,00000,Male,Multiracial or Other
0_13567,Mary,D,Sharpe,81,02/13/1939,nw skycrest pkwy,Anytown,WA,00000,Female,Asian
0_13900,Jack,R,Miller,59,04/25/1960,nw skycrest pkwy,Anytown,WA,,,White
0_15303,Gustavo,E,,24,02/09/1996,nw skycrest pkwy,Anytown,WA,00000,,White
0_15517,Dawn,A,Bucio,22,09/27/1997,nw skycrest pkwy,Anytown,,00000,Female,Latino
0_15779,Nelson,M,Bradley,53,03/15/1967,nw skycrest pkwy,Anytown,WA,00000,Male,Black
0_17223,Dylan,J,Hoy,13,01/07/2005,nw skycrest pkwy,Anytown,WA,,Male,White
0_17954,Michael,J,Schwartz,29,02/16/1991,nw skycrest pkwi,Anytown,WA,,Male,White
0_17963,Izaiah,B,Williams,16,08/06/2003,nw skycrest pkwy,Anytown,,00000,Male,Black
0_18041,Cindy,L,Overbey,61,07/06/1958,nw skycrest pkwy,Anytown,WA,00040,,Multiracial or Other
0_19093,Robert,K,Keeton,60,04/27/1959,nw skycrest pkwy,Anytown,WA,00000,Male,Black
0_19399,Heather,C,Garrett,48,12/27/1971,nw skycrest pkwy,Anytown,WA,00000,Female,Multiracial or Other
0_19401,Dane,M,Stocker,19,05/11/1999,,Anytown,WA,00000,Male,White
0_19402,Lily,E,Noblitt,,11/18/1999,n skycrest pkwy,Anytown,WA,00000,Female,White
0_19403,Annie,,Botello Croteau,19,03/17/2001,nw skycrest pkwy,Anytown,WA,00000,Female,Latino
0_19405,Man Of The,S,Lynch,64,12/07/1955,nw skycrest pkwy,Ajytown,WA,00000,Male,White
0_19406,Bridget,M,Miller,19,01/01/2001,nw skycrest pkwy,Anytown,,00000,Female,White
0_19407,Anthony,J,Pxily,20,11/06/1999,nw skycrest pkwy,,WA,00000,Female,White
0_19410,Jackson,,Wang,22,04/06/1997,nw skycrest pkwy,Anytown,WA,00000,,Asian
0_19414,Daren,M,No Name,50,05/12/1969,nw skycrest pkwy,Anytown,MN,00000,Male,
0_19415,Marquis,K,Jones,26,03/15/1994,nw skycrest pkwy,Anytown,WA,00000,Male,
0_19416,,J,Schuetz,22,11/26/1997,nw skicarst pkwy,Anytown,WA,00000,Male,White
0_19417,Megan,M,Occupant,20,12/27/1998,,Anytown,WA,02000,,White
0_19420,Brian,I,Jones,20,03/12/2000,nw skycrest pkwy,Anytown,,,Male,
0_19425,Ashlynn,,Costello,,06/02/1997,nw skycrest pkwy,4nytown,WA,00000,Female,White
0_19430,,M,Bush,23,02/16/1997,nw skycrest pkwy,Anytown,WA,00000,Female,White
0_19431,Austin,,Turner,20,06/21/1999,nw skycahst pkwy,Anytown,WA,00000,Male,White
0_19432,Nicholas,,Beech,22,09/28/1997,nw skycrest pkwy,Anytown,WA,00000,Male,White
0_19440,,K,Ref,22,07/29/1997,nw skycrest pkwy,Anyton,WA,00000,Female,White
0_19442,,L,F,32,05/07/1988,nw skycrest pkwy,Anytown,WA,00000,Male,White
0_19444,,B,Goodman,23,10/24/1996,nw skycrest pkwy,Anytown,WA,00000,Female,Black
0_19446,Lucas,K,Byrn,2,11/01/2017,nw skycrest pkwy,Anytown,WA,00000,Male,White
0_19448,Carter,A,Vargas,,04/03/1995,nw skycrest pkwy,Anytown,WA,00000,,NHOPI
0_19451,Ms,,Gonzalez,21,09/25/1988,nw skycrest pkwy,Anytown,WV,00000,Male,Latino
0_19456,Chandler,K,Luu,21,09/06/8998,nw skycrest pkwy,Anytown,WA,00000,Male,Asian
0_19458,Liliana,L,Blake,20,12/15/1999,,Anytown,WA,00301,Female,Multiracial or Other
0_19461,Spencer,J,Hall,47,03/10/1973,,Anytown,,00000,Male,White
0_19465,Brendan,J,Johnson,22,09/06/1997,nw skycrest pkwy,Anytown,WA,00000,Male,White
0_19473,Madisog,L,Hogan,19,08/24/2000,nw skycrest pkwy,Anytown,WA,00000,Female,Black
0_19475,Matthee,M,Oakes,42,08/30/1977,nw skycrest pkwy,Anytown,WA,10000,,White
0_19481,Eve,G,Juenemann,,04/25/1999,nw skycrest pkwy,,ME,00000,Female,White
0_19487,June,B,Damron,90,19/06/1929,nw skycrest pkwy,Anytown,WA,00000,Female,White
0_19488,Zachariah,,Cabrera,21,09/04/1998,nw skycrest pkwy,Anytown,WA,,Male,Latino
0_19495,Audrey,K,Faulkst,17,03/26/2002,nw cskycrest okwu,Anytown,,00000,Male,White
0_19506,Victoria,M,Cartwright,51,02/15/1999,nw skycrest pkwy,Anytown,SC,00000,Male,AIAN
0_19507,Austin,C,Zapata,20,02/20/2000,nw skycrest pkwy,,,00000,Male,White
0_19508,Iqra,K,Kaufman,21,11/11/1998,nw skycrest pkwy,Anytown,WA,00000,Male,White
0_19513,Robert,D,,70,06/05/1949,nw skycrest pkwy,Anytown,WA,00000,Male,Asian
0_19516,Brittany,L,Ashby,26,,nw skycrest pkwy,Anytown,WA,,Female,White
0_19525,Grandchild,C,Merchain,21,04/14/1998,nw skycrest pkwy,,WA,00011,Female,White
0_19527,Brian,G,Patel-Mehta,39,03/07/1981,nw skycrest pkwy,Anytown,WA,,Male,Asian
0_19530,Emily,,Cooper,20,02/19/2000,nw skycrest pkwy,Anytown,WA,00000,Female,
0_19534,Amber,K,Person,38,109/15/1981,nw skicrest pkwy,Anytown,,00040,Female,Black
0_19535,Brian,C,King,46,12/30/1973,nw skycrest pkwy,Anytown,,00000,Female,White
0_19544,Sarah,L,,21,08/31/1998,nw skycrest pkwy,Anytown,OR,00000,Female,White
0_19545,Malaya,E,Gao,17,04/04/2002,nw skycrest pkwy,Anytown,WA,00000,,
0_19547,Anita,R,Conner,72,04/28/1947,,,WA,00000,Female,
0_19548,Madison,B,Coleman,20,08/12/1999,nw skycrest pkwy,Anytown,,00000,Female,White
0_19570,Faith,G,Andegrson,20,02/23/2000,nw skycrest pkwy,Anytown,WA,00000,,White
0_19571,Maggie,,Hawks,23,03/21/1997,nw skycrest pkwy,Anytown,WA,,Female,White
0_19573,Savannah,G,Carlee,21,07/31/1998,,,,00000,Female,White
0_19574,Christian,E,Allen,19,07/25/2000,nw skycrest pkwy,Anytown,WA,01000,Male,
0_19587,Cylam,J,Wright,20,08/18/1999,nw skycrest pkwy,Anytown,WA,00000,Female,White
0_19588,Luke,K,Marohl,20,03/10/2000,nw skycrest pkwy,Anytown,WA,00000,Female,White
0_19595,Daughter,M,Baquedano,54,03/11/1966,nw skycrest pkwy,Anytown,,00000,,Latino
0_19597,Peter,J,Haggett,,10/09/1958,nw skycrest pkwy,Anytown,WA,00000,Female,White
0_19602,Michael,C,,46,02/27/1974,nw skycrest pkwy,Anytown,,00000,Male,Multiracial or Other
0_19605,Natty,J,Mcclary,,01/28/2001,nw skycrest pkwy,Anytown,WA,00000,Male,
0_19607,Lindsey,,Michon,21,11/13/1998,nw skycrest pkwy,Anytown,WA,00000,Female,White
0_19611,Dalton,,C,25,01/10/1995,nw skycrest pkwy,,WA,,Male,Asian
0_19620,Caroline,A,Friend,20,08/08/1999,nw skycrest pkwy,Anytown,WA,00000,Female,
0_19622,Caroline,A,Cobb,19,42/12/2000,nw skykrest pckwy,Anytown,WA,00000,Female,White
0_19624,Andrew,J,,21,11/30/1998,nw skycrest pkwy,Anytown,WA,00000,,Black
0_19625,Christian,E,Voss,23,12/19/1996,nw skicarst pky,Amytown,WA,,,White
0_19627,Alina,,Dunn,19,08/15/2000,,Anytown,AZ,00000,Female,Black
0_19628,,K,Alvarez,34,12/23/1985,nw skycrest pkwy,Anytown,,00000,Male,Latino
0_19633,,,Fabricius,22,01/27/1998,nw skycrest pkwy,Anytown,WA,00000,Male,White
0_19636,Gretchen,S,Baltz,53,10/24/1966,nw skycrest pkwy,Anytown,NC,00040,Female,White
0_19639,Elaine,,Smith,81,08/15/1938,nw skycrest pkwy,Anytown,WA,00000,,White
0_19643,Ariana,E,Fortune,,07/17/2000,nw skycrest pkwy,Anytown,WA,00000,Female,White
0_19644,Brittany,M,Wilson-Anderson,19,05/24/2000,,Anyfpwn,WA,00000,Female,White
0_19648,Lindsey,L,Pierce,22,,nw skycrest pkwy,Anytown,MT,00000,,Black
0_19649,Doris,W,Mahoy,83,08/12/1936,nw skycrest pkwy,Anytown,WA,00000,Male,Black
0_19655,Michael,W,,23,10/29/1996,nw slyceesh pkwy,Anytown,WA,00000,Male,White
0_19660,Scott,K,Hatar,18,04/24/2001,nw skycrest pkwy,,WA,,Male,
0_19661,Marcos,K,Clemens,22,10/12/1997,nw skycrest pkwy,Anytown,NM,00000,Male,White
0_19665,Zachary,Q,Wlonswller,20,04/23/1999,nw skycrest pkwy,,WA,000100,Female,White
0_19674,Cody,G,Philson,22,11/01/1997,nw skycrest pkwy,Anytown,,00000,Female,Black
0_19677,Dennis,J,Runyon,51,,nw skycrest pkwy,Anytown,ND,00000,Male,White
0_19680,Carlos,A,Scherer,19,,nw skycrest pkwy,Anytown,WA,00000,Male,White
0_19687,Catherine,H,Kearney,24,08/22/1996,nw skycrest pkwy,Anytown,,00000,Female,Black
0_19690,Dylan,J,,22,07/13/1997,nw skycrest pkwy,Anytown,WA,00000,Male,Latino
0_19691,Grandson,C,Rey,20,04/19/1889,nw skycrest pkwy,Anytown,WA,00000,Male,White
0_19692,Isaac,E,Johnskn,17,10/22/2002,nw skycrest pkwy,Anytown,WA,00000,,
0_19695,Janis,J,,66,02/17/1953,nw skycrest pkwy,Anytown,WA,00000,Female,White
0_19696,William,,Wellons,43,26/06/1976,nw skycrest pkwy,Anytown,WA,00000,Male,Black
0_19701,Eduardo,J,Mscall,20,01/14/2000,nw skycrest pkwy,Anytown,WA,00000,Male,Black
0_19704,Michael,W,Canley,19,04/11/2000,nw skycrezt pkwy,,WA,00000,Male,Multiracial or Other
0_19707,Zayra,J,F,17,09/17/2002,,Anytown,WA,00000,Female,Asian
0_19768,William,M,Roberts,40,01/13/1980,nw skycrest pkwy,Anytown,WA,00000,Male,Black
0_19955,Mark,K,Prichard,23,04/09/1995,nw skycrest pkwy,Anyton,,00000,,Latino
0_20158,Mark,A,Green,0,06/15/2019,nw skycrest pkwy,Anytown,WI,00000,Male,White
0_20284,Emma,R,Allen,0,11/08/2019,nw skykrest pkwy,Anytown,,00000,Female,
0_20304,Lawrence,L,Frank,24,,nw skycrest pkwy,Anytown,WA,00000,,Asian
0_20379,Keanu,J,Meisner,0,02/12/2020,nw skycrest pkwy,Anytown,WA,00000,Male,Latino
0_20446,Jovana,K,Tsai,,11/12/2001,nw skycrest pkwy,Anytown,FL,00000,,Asian
0_992,Maria,S,Bojd,,08/05/1995,larfovista drive,Anytown,WA,00000,Female,White
0_1877,William,J,Huang,60,03/15/1960,grand harbour blvd,Anytown,,00000,,AIAN
0_1878,Ruby,S,Huang,12,03/13/2008,grand harbour blvd,Anytown,WA,,Female,Asian
0_1879,,M,Huang,5,08/02/2014,grand harbour blvd,Anytown,WA,00000,Male,
0_1880,Rylee,S,Huang,,09/16/2015,grand harbour blvd,Anytown,,00000,,Asian
0_14892,Stephen,,Drexel,70,,se may valley rd,Anytown,WA,00000,Male,
0_14893,Courtney,B,Drexl,58,10/12/1961,se may valley rd,Anytown,WA,02000,,NHOPI
0_16053,James,J,Eldridge,72,09/12/1947,cranston st,Anytown,WA,00000,,Black
0_17985,Debra,J,Sbaba,59,02/09/1961,aberdeen st,Anytown,WA,00000,Female,
0_18666,Cindy,L,Scott,53,12/17/1965,goble rd,Anytown,WA,,Female,White
0_998,Charles,J,Milano,,09/26/1944,apslej st,Anytown,WA,00000,Female,White
0_999,Lois,C,Milano,75,02/29/1948,apsley st,Abytown,WA,00000,Female,White
0_16583,Wanda,S,Mullen,54,09/20/1965,oak br dr,Anytown,WA,00000,Female,White
0_16584,Steven,M,Mullen,58,04/09/19G1,oak br dr,Anytown,WA,00000,Male,White
0_16585,Angela,C,Mullen,36,10/17/1983,oao br dg,Anytown,HI,00000,Female,White
0_16586,Maya,W,Mullen,2,03/13/2018,oak br dr,Anytown,WA,00000,Male,
0_1003,H,J,,55,10/26/19G4,grape st,Anytown,,00000,Female,
0_1004,Dad,S,Shulman,26,08/24/1993,grape st,Anytown,WA,00000,Female,
0_3759,John,L,Burgess,69,68/02/1950,forest street,Anytown,GA,00000,Male,White
0_3760,,W,Burgess,,07/23/197Z,forest street,Anytown,,00000,,White
0_4357,Mark,K,Archer,63,09/29/1956,green mountain rd,Anytown,WA,00000,Male,
0_4358,Lisa,,Archer,61,05/17/1958,green mountain rd,Anytown,WA,00000,Female,Latino
0_7461,Cynthia,E,Morrow,10,04/20/1605,leach ave,Anytown,WA,00000,Female,Latino
0_7462,Matthew,D,Morrow,10,05/24/1982,peach ave,Anytown,WA,00200,Male,White
0_7463,Callie,,Morrow,10,09/14/2009,peach ave,Anytown,WA,00000,Female,Latino
0_17521,Saundra,M,Cox,70,,drake wi,Anytown,WA,00700,,Latino
0_17522,Michael,J,Cox,68,03/29/1951,drake wy,Anytown,,00000,Male,
0_18029,Zara,L,Brown,13,10/28/2006,pwscb avd,Anytown,WA,00000,Male,White
0_1008,Whitney,J,Holcomb,,30/10/1985,chlsa dr,Anytown,PA,00000,Male,White
0_2653,Dave,J,,43,05/11/1982,le hill rd,Anytown,WA,00000,Male,
0_2654,Leah,H,Mccall,37,05/11/1982,lee hill rd,Anytown,WA,00000,,White
0_7736,Jose,T,White,45,11/25/1974,n miami cir,Anytown,WA,00080,Male,White
0_9220,Daniel,N,Gotto,25,,dury ln,Anytown,WA,00000,Male,White
0_12154,Jeanine,J,Girl,60,06/16/1959,chapel hill dr,Anytown,WA,00000,Female,White
0_16518,Richard,C,Clayton,46,06/24/1973,dury ln,Anytown,WA,00000,Male,White
0_17240,Son,J,Ramirez,24,06/10/1994,,Anytown,WA,00000,,Latino
0_17349,Kari,J,Sloan,36,01/19/1989,n spruce st,Anytown,,00000,Female,White
0_17350,Jos,J,Sloqn,25,O2/03/1984,n spruce st,,WA,00000,Female,White
0_1009,Trisha,J,Wren,40,03/30/1979,n 40th pl,Anytown,WA,00000,Female,Multiracial or Other
0_1010,Todd,A,,2,10/22/1995,n 4Oth pl,Anytown,CT,00000,Male,Multiracial or Other
0_1011,Malayag,S,Wren,24,05/29/2017,n 40th pl,Anytown,MN,00000,Female,Multiracial or Other
0_2977,Thomas,R,Gumbel,64,02/09/1956,kelli ln,Anytown,,,,White
0_4852,Dawn,C,Bossert,,03/14/1960,hass dr,Anytown,WA,00000,Male,White
0_4853,Douglas,N,Bossert,62,07/01/1957,hass dr,Anytown,WA,00000,Male,White
0_14104,Margarita,J,Marfin,70,03/26/1949,bartram park blvd,,WA,00000,Male,White
0_1015,Justyn,B,B,24,03/28/1995,coal st,,WA,00000,Male,White
0_5340,Faith,,Ni,52,05/06/1967,coal st,Anytown,WA,00000,Female,Multiracial or Other
0_5341,Zachgy,B,Nk,21,04/25/1998,,Anytown,WA,00000,Male,Asian
0_5342,Gavin,W,Ni,20,02/25/1000,coal st,,WA,00000,Male,Asian
0_6812,Justin,B,Robles,33,04/29/1986,s higley rd,Anytown,,00000,Male,Latino
0_6813,Christina,M,Robles,35,09/13/1984,s higley rd,Anytown,WA,,Female,Latino
0_6814,Frank,E,Robles,10,12/07/2009,s higley rd,Anytown,WA,00000,Male,
0_8037,Debra,P,,52,10/12/1967,belair rd,Anytown,WA,00020,,Asian
0_8038,Steph,M,Fong,56,06/05/1963,belair ahd,Anytown,WA,00000,Male,Asian
0_8039,,,Fong,21,04/07/1998,,Anytown,WA,00000,Male,Asian
0_8040,Sage,S,Fong,20,06/17/1999,belair rd,Anytown,WA,00000,Female,Asian
0_8041,Zoe,F,Fong,16,07/28/2004,belair rd,Anytown,WA,00000,Female,Asian
0_18680,David,M,Pomen,60,03/22/1960,regency drive,Anytown,,,Male,Black
0_18681,Katherine,C,Paumen,57,09/03/1962,regency drive,Anytown,WA,00000,Female,Latino
0_1024,Justin,M,,37,12/30/3986,fort clarke blvd,,WA,00000,Male,White
0_5503,Dennis,R,Kim,55,08/27/1964,lamport pla,Anytown,WA,00000,,Latino
0_5825,Lynn,L,Oconnell,51,09/25/1967,,,WA,00000,Female,
0_5826,Ernest,R,Oconnell,56,05/17/1963,n 10th st,Anytown,WA,00200,Male,White
0_12537,Patsy,A,March,69,03/16/1951,,Ajtytoewn,NV,00006,Female,Black
0_14401,Annette,M,Ruiz,48,03/01/1972,bentley avenue,Anytown,WA,00000,Female,NHOPI
0_14402,Kenneth,J,Ruiz,51,02/19/1969,bentley avenue,Anytown,WA,00000,Male,White
0_14403,Emma,J,Ruiz,8,08/15/2011,bentley avenue,Anytown,,00000,Female,White
0_16367,Jeannie,J,Jason,54,11/29/1965,e 110th ter,Anytown,,00000,Female,Black
0_18314,Michael,,Vilches-Barreto,50,09/01/1969,slate drive,Anytown,,00050,Male,White
0_1025,Larry,C,Hall,47,04/15/1972,hopkind road,Anytown,WA,00000,Female,White
0_1026,Stefanie,,Hall,47,09/30/1972,hopkins road,Anytown,WA,00000,,White
0_1027,Kiara,S,Hall,12,05/07/2006,hopkins road,Anytown,WA,00000,Female,White
0_1028,Sophia,A,Hall,13,08/13/2007,hopkins road,Anytown,,00000,Female,AIAN
0_2912,Natalie,A,Quesadq,43,05/29/1978,burgess rd,Anytown,WA,00000,Female,Asian
0_2913,Curtis,J,Quezada,14,08/31/2005,burgess rd,Anytown,WA,00000,Male,Latino
0_2914,Ann,R,Goh,12,01/14/2008,burgess rd,Anytown,WA,,Female,
0_6919,Philip,B,Oh,62,04/09/1957,maplewood drove,Anytown,WA,00000,Male,Asian
0_6921,Mark,W,F,56,01/02/1964,maplewood drive,Anytown,WA,00000,Male,Asian
0_1036,Charles,J,Bates,64,11/17/4955,chace ln ne,Anytown,WA,,Male,White
0_1037,Sherry,S,Bates,56,05/01/1963,,Anytown,WA,00000,,
0_2665,Loretta,,,76,12/25/1943,lakeview,Anytown,WA,00000,Female,Latino
0_8734,Man Of,M,K,16,05/02/1966,,Anytown,WA,00000,Female,
0_8735,Hailey,E,Doe,,06/08/2003,dora verdugo dr,Anytown,WA,00000,Female,White
0_10031,Russell,T,Krueger,91,02/10/1929,un'lversity ave,Anytown,WA,00040,Male,AIAN
0_10032,,G,Krueger,89,04/13/1930,university ave,Anytown,,,Female,White
0_10548,Brandy,S,Lahont,51,06/28/1968,west maple avenue,Anytown,WA,00000,Male,White
0_13307,Charmaine,M,Vilas,30,07/31/1989,,Anytown,SC,00000,Female,White
0_1038,Bryan,J,Mcnair,50,04/14/1969,30 rd,Anytown,WA,00000,Male,
0_1039,Stephanie,T,Mcnair,48,10/31/1971,30 rd,Anytown,,00000,Female,White
0_4839,Edmund,A,Jones,,31/07/1974,sheep crk rd,,WA,00000,Male,AIAN
0_13073,Gordon,J,Mckinney,50,,18th street,Anytown,WA,00000,Male,White
0_13074,Alisoj,S,Mckinney,45,09/03/1974,18th street,Anytown,WA,00000,,AIAN
0_13075,Ry,J,Nckinney,,03/23/1993,18th strit,Anytown,WA,00000,Female,White
0_13077,Theodore,J,Mckinney,16,10/10/2003,18th street,Anytown,WA,00000,Female,White
0_13078,Elaine,L,Mckinney,51,09/25/1950,18th street,Anytown,WA,00000,Male,White
0_14897,Robert,A,,68,09/29/5951,cresta verde,Anytown,,00000,Male,
0_14898,,I,Phelan,,09/29/1951,cresta verde,Anytown,WA,00000,Female,Asian
0_17763,Eugene,R,Meisner,76,03/28/1943,avenue m,Anytown,WA,00020,Male,White
0_17764,Eliza,L,,75,,avenue m,Anytown,WA,00000,Female,White
0_1042,Stephanie,A,Fernandez-Velasquez,28,05/10/1991,homestead boulevard,,WA,00000,Female,Latino
0_1045,Laquetta,B,Pizarro,37,01/17/1983,a st,Anytown,,00000,Female,Asian
0_1046,Jorge,M,Pizarro,16,03/15/2004,a st,Anytown,WA,00000,Male,Multiracial or Other
0_1047,Brnda,K,Pizarro,63,11/04/1956,a st,Anytown,WA,00000,Female,Asian
0_4225,Sean,T,Neal,57,01/24/1963,n lakeforest dr,Anytown,WA,00600,Male,Asian
0_4226,Kelly,C,Chan,24,08/02/1995,n lakeforest dr,Anytown,WA,00000,Female,Black
0_11039,Gary,A,Lee,56,,broomall st,Anytown,VT,00000,Male,Black
0_11040,Andrea,P,Le,56,,broomall st,Anytown,NC,00004,Female,
0_11041,,V,Lee,14,06/22/2005,,Anytown,WA,00000,,Asian
0_14453,Anna,,Rubio,36,02/06/1984,north 264th stree,Anytown,WA,00000,,Latino
0_14454,Adeline,M,Rubio,7,07/13/2016,north 264th stree,Anytown,WA,,Female,Latino
0_14455,Georgia,,Rubio,7,01/22/2013,north 264th stree,Anytown,WA,00000,Female,Latino
0_15359,Cynthia,B,Dunkin,,08/31/1963,sw sagert st,Anytown,WA,00000,Male,
0_15360,Rohert,C,Dunkin,,02/20/1958,sw sagert st,Anytown,WA,00000,Male,White
0_1051,Barbara,S,Lauter,44,04/05/1975,barrows road,Anytown,WA,00000,Male,
0_1097,Todd,,Fang,25,11/51/1994,golddust rd,Anytown,WA,00000,Male,Asian
0_4062,John,L,Salemi,87,01/19/1933,inndale d,Anytown,,00000,Male,White
0_4990,Sherri,J,Resp,46,07/30/1973,south w south rnch road,Anytown,IA,00000,Female,Latino
0_10742,Phil,W,Howe,63,04/26/1957,gllddust rs,Anytown,AR,00000,Male,Multiracial or Other
0_10743,Monica,V,Howe,,10/17/1959,golddust rd,,WA,00000,,AIAN
0_10744,Daisy,K,Howe,26,10/08/1993,golddust rd,,NH,00000,Female,White
0_14476,Randal,W,Sippola,72,02/24/1948,fiddlers rd,Anytown,WA,00000,,White
0_14477,Julie,L,Sippola,,05/30/1961,fiddlers rd,Anytown,WA,00000,Female,White
0_16969,Della,N,Kirkland,88,05/21/1933,jefferson rd,Anytown,MN,00000,Male,White
0_16970,Richard,R,,88,,jefferson rd,Anytown,WA,00000,Male,
0_1055,Sharon,S,White,62,05/08/1957,ne 14th pl,Anytown,,00000,,Black
0_4824,Carla,N,Patel-Chu,32,12/13/1992,drew rd,Anytown,WA,00000,Female,Asian
0_9935,Yaritza,,Wimhley,26,04/05/1993,granite avenue,Anytown,,00000,Female,Black
0_12110,James,G,Howell,32,03/09/1988,drew rd,Anytown,,00000,Male,NHOPI
0_15718,Dagid,J,Smith,47,04/24/1972,ne 14th pl,Anytown,,,Male,Black
0_18433,Brittany,,Johnson,28,06/01/1991,freeney ave,Anytown,WA,00000,,AIAN
0_18434,Harrison,D,Johnson,12,06/17/2007,freeney sve,Anytown,TX,00000,Male,Black
0_18435,Landyn,E,Wife,5,,freeney ave,Anytown,DE,,Male,
0_1056,Norman,R,Snyder,85,01/28/1935,zorach pl,Anytown,,00000,Female,White
0_1061,Wayne,J,Brabant,46,06/13/1973,se splyt oak trl,Anytown,WA,00000,Male,NHOPI
0_1062,Lisa,P,Brabant,,04/26/1973,se split oak trl,Anytown,WA,00000,Male,White
0_1063,Juan,B,Brabant,21,08/25/1998,se split oak trl,Anytown,WA,00000,Male,White
0_1064,Luke,B,Brabant,17,12/05/2002,se split oak trl,Agytown,,00000,Female,White
0_13873,Robert,A,,72,06/19/1947,falgweahher way,Anytown,WA,00000,,NHOPI
0_17270,,C,Norris,54,09/11/1965,e michigan ave,Anytown,WA,00000,,AIAN
0_17271,John,,Dont Know,56,03/02/1964,e michigan ave,,WA,02000,Male,White
0_1057,Shawn,T,Chowdhury,50,10/19/1969,terri av,,WA,00000,,Asian
0_1058,Nino,M,Chowdhury,41,11/22/1978,derri av,,WA,00000,Female,Asian
0_1059,,M,Chowdhury,16,07/23/2003,terri av,,WA,00000,Male,
0_1060,William,G,Coh,12,05/23/2307,terri av,Anytown,WA,,Male,Asian
