simulant_id,first_name,middle_initial,last_name,age,date_of_birth,street_name,city,state,zipcode,sex,race_ethnicity
0_804,Lola,C,Vhavez,70,08/19/1949,blazingwood afenue,,ND,00000,Female,Latino
0_805,Ken,C,Loh,,12/18/1987,blazingwood avenue,Anitown,WA,00000,Female,Latino
0_2069,,J,Nadeau,39,,,,WA,00000,Male,White
0_2070,Ashlee,S,Goh,33,,robb dr,Anytown,WA,00000,Female,White
0_2071,,,Nadeau,3,10/20/2016,robb dr,Anytown,WA,00000,Male,Latino
0_2072,Willow,G,Na,39,04/27/2018,robb dr,Anytown,WA,,Female,White
0_9300,Ruth,S,Young,73,05/27/1946,fleetwood dr,Anytown,WA,00000,Female,Black
0_9301,Grant,J,Young,74,06/03/1945,vleedwood dah,,WA,00000,Male,
0_17946,Rosie,L,Martinez Pena,77,12/24/1942,katy ln,Anttown,WA,00000,Female,Latino
0_17947,Della,J,Martinez Pena,77,10/05/1929,katy ln,Anytown,WA,00000,Female,Black
0_17948,Dejah,A,Martinez Pena,,05/09/1998,katy ln,Anytown,TN,00000,,White
0_806,G,,Jalolj,81,02/12/1939,morgan avenue,Anytown,,00000,Male,Black
0_1768,Elizabeth,S,Thrash,17,14/11/1968,rdge road west,Anytown,WA,00000,Male,White
0_4444,Dawn,M,Conn,46,09/05/1973,cincinnati roa,Anytown,WA,00000,Male,White
0_4445,James,W,Conn,46,02/13/1974,,Anytown,WA,00000,Male,White
0_4446,Child,E,Conn,17,09/11/2002,cincinnati roa,Anytown,WA,00000,Male,White
0_5112,Lashaun,D,Veilleux,41,06/11/1978,rdge road west,Anytown,WA,00000,Female,White
0_5113,Francisco,J,Veilleux,72,05/13/1977,,Anytown,WA,,Male,White
0_5114,Stacey,M,Veilleux,21,03/31/1998,rdge road west,Anytown,PA,00000,Female,
0_5115,Raquel,,Veileileux,17,01/19/2003,rdge road west,Anytown,WA,00000,Female,White
0_5116,David,P,Veilleux,,04/30/2003,rdge road west,Anytown,,,Male,White
0_5117,Son Ob,,Veilleux,23,03/16/2007,rdge road west,Anytown,GA,00000,Male,
0_10641,Ramona,M,Ellsworth,65,02/15/1955,aldrich wy,Anytown,,00000,Male,White
0_10642,Michael,W,Ellsworth,37,02/26/1983,aldrich wy,Anytown,WA,00000,Male,Asian
0_10643,Leia,H,Ellsworth,14,,aldrich wy,Zjytown,WA,00000,,White
0_10644,Ava,J,Ellsworth,37,08/27/2007,aldrich wy,Anytown,VT,00000,Female,White
0_10645,,E,Ellsworth,7,12/30/2012,aldrich wy,Anytown,WA,00000,Female,White
0_810,Marm,D,Hollis,65,03/15/1955,kistler valley rd,Anytown,,00000,Male,Black
0_811,Loretta,C,Hollis,60,04/01/1959,kistler valley rd,Anytown,WA,00000,Female,Black
0_10860,Melba,B,Dameron,66,04/26/1953,,Anytown,WA,00000,Female,Black
0_18352,Jeremiah,C,,40,03/30/1979,hobart street,,WA,00000,Male,Black
0_18354,Isabella,A,Lauterborn,12,10/02/2007,hobart sfreet,,WA,00000,Female,Black
0_18355,Melissa,M,Lauterborn,40,01/23/1978,hobart street,Anydown,WA,00000,Female,Black
0_812,Justin,,Hollis,23,05/16/1996,post road,Anytown,WV,01200,Male,Black
0_1406,Dad,T,Sharifi,67,10/09/1952,soothing ct,Anytown,,00000,Male,Black
0_1407,Vicki,J,Sharifi,62,10/09/1952,,Anytown,WA,00000,Female,White
0_9986,Robin,B,Milner,44,11/27/1975,,Anytown,WA,00000,Female,White
0_17949,Christine,S,Biggar,53,11/27/1975,sun dr,Anytown,WA,00000,Female,White
0_17950,Steven,M,Biggar,55,01/01/1965,sun dr,Wnutodn,WA,00000,Male,Black
0_17952,Kyree,A,Biggar,17,12/14/4002,sun dr,Anytown,WA,00000,,White
0_815,Ruth,S,Germann,75,07/12/1944,detour st,Anytown,LA,00000,Female,White
0_816,Tom,C,Germann,75,10/07/1944,detour st,Anytown,NM,00000,,White
0_5644,Ingrid,K,N,,07/16/1966,hunterbrook rd,Anytown,WA,00000,Male,White
0_6717,Lady In The,J,Inge,30,11/25/1989,christopher roat,Anytown,,00000,Male,White
0_8235,Donna,R,Morgan,69,02/15/1951,fiero,Anytown,WA,00001,Male,NHOPI
0_8236,Scott,T,Morgan,66,09/07/1953,fiero,Anytown,WA,00000,,White
0_10551,Caiden,J,Revels,12,04/26/2007,foxborough rd,Anytown,WA,00000,,White
0_10552,Alan,K,Revels,10,12/14/2009,foxborough rd,Anytown,OK,00000,Male,White
0_10553,Lottie,M,Revels,8,06/28/2011,foxborough rd,Anytown,WA,00000,,White
0_10554,Christina,M,,6,05/08/2013,foxborough rd,Anytown,,00000,Female,White
0_13289,Toni,L,,58,10/28/1961,christopher road,Anytown,WA,00000,Female,
0_13290,Karrie,,Price,,,christopher road,Anytown,,,,
0_13291,Dstiney,A,Price,51,07/06/2007,christopher road,Anytown,WA,00000,Female,White
0_13292,Drew,S,Price,16,04/08/2003,christopher road,Anytown,WA,00000,Male,White
0_13785,Brenda,S,Zimmerman,70,09/25/1949,whitehall colonial ln,Aniton,,00000,,White
0_13786,Step,R,Zimmerman,76,12/04/1943,,Anytown,NV,00000,Male,Latino
0_15519,James,P,Rubin,,02/18/1958,southwest laurelwood aven,Anytown,NJ,00000,Male,Black
0_16260,Shanice,G,Dauteuil,26,11/17/1993,n centennial st,Anitown,WA,00000,Female,White
0_16261,Jaime,J,Dwuteuil,26,10/25/1993,n centennial st,Anytown,WA,00120,Male,
0_20440,Beckham,W,Dauteuil,,03/27/2020,n centennial st,Anytown,FL,00000,,White
0_831,Ellen,,Vieira,85,,whides ave,Anytown,WA,00062,,Black
0_832,Garnett,R,J,87,20/12/1932,,Anytown,WA,00000,Male,Black
0_833,Clifford,R,Vieira,68,04/27/1951,whites ave,,WI,00000,,Black
0_2011,Mark,J,Crisp,56,08/05/1963,nw 38th dr,,WA,00100,Male,Black
0_2012,Justin,M,Crisp,56,03/30/1990,,Anytown,,00000,Male,Black
0_3235,Lawrence,,Brown,47,08/22/1972,e 272 st,Anytown,,00000,Male,White
0_3236,Melody,S,Brown,,08/56/1976,e 272 st,,ME,00000,Female,White
0_3237,Ellie,M,Brown,,02/16/2004,e 272 st,Anytown,WA,00000,Male,White
0_7316,Linda,M,Mcoean,67,04/12/1952,47th street,Anytown,WA,00000,Female,Black
0_13003,Troy,J,Christopher,49,10/28/1970,greenwich r,Anytown,WA,,Male,Black
0_18568,Beverly,L,Harmon,70,02/13/1950,arch st,Anytown,WA,00000,,Black
0_834,Charles,B,Bunton,84,07/02/1935,woodland st,Anytown,WA,00002,Female,
0_835,Shirley,B,Bunton,80,11/92/1939,silver creek azle rd,Anytown,WA,00000,Female,
0_836,Julio,B,Occupant,23,01/06/1997,silver creek azle rd,Anytown,WA,01710,Male,White
0_1503,Melinda,,Bailey,21,11/20/1958,confederate point rd,Anytown,KY,00000,Female,White
0_1504,Davina,K,Bailey,38,56/09/1971,clnfederate point ed,Anytown,WA,,Female,White
0_4669,Channing,L,Muhammad,33,06/04/1986,n timber ln,Anytown,WA,00000,Female,Multiracial or Other
0_11180,Franklin,R,,,06/03/1952,stoney pnt way,Anytown,WA,00000,,White
0_11181,Betty,L,Nguyen,69,01/14/2013,stoney pnt way,Anytown,WA,00000,Female,Black
0_11182,Moh,A,Nguyen,37,08/29/1982,stoney pnt way,Anytown,WA,00000,Female,Multiracial or Other
0_11183,Wyatt,M,Nguyen,,01/14/2013,stoney pnt way,Anytown,WA,00000,Male,Black
0_11184,Brandon,B,Nguyen,33,06/02/1986,stoney pnt way,Anytown,WA,00000,Male,
0_841,John,M,Esguerra,77,05/15/1942,granite hill rd,Anttown,WA,00000,Male,Asian
0_842,June,M,Esguerra,76,06/19/1943,granite hill rd,Anytown,,00020,Female,Asian
0_9951,Regina,A,Mitra,47,12/19/1972,,Anytown,WA,00000,Female,Asian
0_9952,Erik,J,Moh,48,11/11/1971,colonial dahive,Anytown,WA,00000,Male,Asian
0_9953,Adult,R,Mitra,25,10/12/2004,coloniql drive,Anytown,,00000,Female,Asian
0_9954,Alan,J,Mitra,14,09/07/2005,colonial drive,Anytown,IN,00000,Male,Asian
0_9955,Alexzandrg,R,Mitra,10,12/13/2009,colonial drive,Anytown,WA,00000,Male,
0_10113,Shirley,N,Vanriel,83,01/09/1936,nashville dr,Anytown,WA,00000,,Asian
0_10114,Dony,D,Vanriel,76,05/31/1943,nashville dr,Anyton,WA,00203,,White
0_14951,Chad,J,,41,03/01/1979,,Anytown,WA,04932,Female,Asian
0_14952,Janet,A,Ly,35,03/12/1985,wade,Anytown,AZ,,Female,Asian
0_14953,Rylee,P,Ly,9,08/01/2010,eade,Anytown,,00000,,
0_14954,Adeline,M,Ly,6,07/28/2013,wade,Aniton,WA,00000,,Asian
0_843,Man Of,K,Elamin,57,05/02/1962,s brevard ave,Anytown,WA,00000,Female,Black
0_860,Susan,A,Haworth,39,03/11/1981,barclay rd,,NE,00000,,White
0_861,Thkmas,A,Haworth,16,03/30/2003,barclay rd,Anytown,,00000,Male,White
0_1510,Linda,O,Gooi,62,11/06/1957,tee street,,WA,00000,Female,Asian
0_1511,Claude,R,Refuse,76,05/26/1946,tee street,Anytown,WA,00000,Male,White
0_1512,Child,N,Gool,34,09/05/1985,tee street,Anytown,WA,00000,Male,White
0_1951,Carole,S,Hinojosa,52,08/12/1967,jamie court,Anytown,CA,00000,Male,Latino
0_1952,Spencer,T,Hinojosa,52,08/12/1967,jamie court,Anytown,WA,00000,Female,Black
0_1953,Kay,M,Hinojosa,19,08/10/2000,,Anytown,WA,00000,Female,Latino
0_1954,Lucas,B,Hinojosa,|3,08/12/1967,jamie court,,WA,00009,Male,Latino
0_3495,Kevin,T,Curran,31,03/24/1989,chads ford wy,Anytown,WA,00000,Male,White
0_4947,Lucille,S,Myers,80,05/28/1939,highland place,Anjtown,WA,00000,Female,White
0_6671,Michael,M,Larrabee,43,12/19/1976,s troutdale rd,Anytown,WA,00000,Male,White
0_7998,,C,Gomez,31,04/24/1988,lion place,Anytown,CT,00000,Male,Black
0_11869,Jennifer,R,Draper,47,29/01/1973,smith beach rd,Anytown,WA,00000,Female,White
0_11870,Sara,K,Draper,23,07/23/1996,smith beach rd,Anytown,,00000,Female,Latino
0_11871,Francesca,M,Draper,,02/04/2005,smith beach rd,Anytown,WA,00000,Female,Multiracial or Other
0_12738,,B,Cunningham,39,12/04/1980,welkfleet ave,Anytown,WA,00000,,White
0_12739,,M,Cunningham,37,04/12/1980,wellfleet ave,Anytown,WA,00000,,White
0_12740,Mom,F,Cunningham,37,07/04/2001,wellfleet ave,Anytown,WA,00000,Male,White
0_12741,Maritza,M,,15,08/25/2004,wellfleet ave,Anytown,WA,00000,Female,White
0_12742,Amy,S,Cunningham,52,07/08/0962,wellfleet ave,Anytown,,00000,Female,Asian
0_12780,Leigh,J,Webb,35,04/20/1984,kinkston dr,Wnhytown,WA,,Female,White
0_12782,Wyatt,M,Webb,9,06/16/2010,kingston dr,Anytown,NH,00000,Male,Multiracial or Other
0_15705,Jock,C,Apellido,83,11/15/1936,stonebridge ct,Anytown,WA,00000,Male,
0_15706,Karen,S,R,,09/09/1941,,Anytown,WA,00030,Male,
0_852,Angela,,Bradshaw,43,12/31/1976,e southern ave,Anytown,WA,00083,Female,White
0_853,Sophia,A,Bradshaw,7,12/31/1976,e southern ave,Anytown,WA,00000,Female,Black
0_854,Kylie,A,Bradshaw,6,12/05/2013,e soughern avr,Anytown,WA,00000,Female,Black
0_14792,Scotty,L,Reyes Leal,40,12/09/1979,latonia rd,Anytown,WA,00000,Male,
0_14794,Ayden,C,Reyes Leal,11,09/03/2008,latonia rd,Anytown,WA,00000,Male,Multiracial or Other
0_14795,Hudson,,Reyes Leal,10,06/03/2009,latonia rd,,WA,00000,Male,White
0_14796,Harley,,Reyes Lesl,20,,latonia rd,Znytoswn,WA,00000,Male,Latino
0_14797,Bianca,,Reyes Leal,17,07/16/2002,latonia rd,Anytown,,00000,Female,White
0_17036,Friend,D,Finocchiaro,46,04/11/1973,,Anytown,,00000,Male,White
0_17037,Diane,M,Finocchiaro,45,12/25/1974,e whidby ln,Anytown,,00000,Female,Multiracial or Other
0_17038,Hannah,C,Finocchiaro,13,04/12/2006,e whidgy ln,Anytown,MA,00200,Female,White
0_17039,Paul,C,E,33,12/18/1986,pinta pl,Anytown,WA,00000,Female,White
0_17040,Stacy,J,Seguin,30,06/11/1989,pinta pl,,SD,00000,Female,White
0_20325,Isaac,J,Seguin,0,12/26/2019,pinta pl,Anytown,,00000,Male,White
0_871,Clarence,C,Kaiser,66,12/17/1953,w davie blvd,Anytown,,00050,,White
0_872,Brenda,K,Kopec,63,03/02/1957,e davke blvd,Anytown,WA,,,AIAN
0_3983,Yolanda,C,Charette,50,12/05/1969,brookdale cir,Anytown,WA,00000,Female,White
0_3984,James,W,Chaahedte,59,11/24/1960,brookdale cir,Anytown,WA,00000,Male,White
0_11993,Vickie,P,Consul,65,08/01/1954,wthan qllen way,Anytown,WA,00200,Female,
0_873,Laura,M,Nelson,55,12/01/1964,high st ne,Anytown,WA,00000,Female,White
0_874,Timothy,B,Nelson,55,,high st ne,Anytown,WA,00000,Male,AIAN
0_17144,Heidi,M,Stinchcomb,64,07/26/1955,boogers hill rd,Anytown,WA,00000,Male,
0_17145,James,R,,67,02/23/1953,boogers hill rd,,WA,00000,Male,AIAN
0_876,Stephanie,A,,,02/22/1983,patton,Anytown,WA,00000,Female,Black
0_877,Keith,C,Mkoy,37,12/13/1982,patton,Anytown,WA,00000,Male,White
0_878,Madison,S,Mccoy,19,08/28/2000,patton,Anytown,WA,00000,Female,Black
0_879,Jos,B,Mccoy,16,12/20/2003,patton,Anidown,WA,00000,Female,Black
0_880,Kylee,A,,7,12/31/2012,patton,,WA,00000,Male,Black
0_1741,Brian,R,Green,42,12/17/1977,nrteast 70th str,Anytown,WA,00000,Male,Black
0_1742,F,R,Green,32,07/01/1987,nrteast 70th str,,WA,00000,Female,Black
0_1743,Loretta,C,Lady Of The House,78,08/17/1941,nrteast 70th str,Anytown,WA,00000,Female,Black
0_4644,Yesenia,B,Brown-Paul,27,07/27/1992,patton,Anytown,WA,00000,Female,Asian
0_6484,David,D,Diaz,34,06/11/1985,forest drive,Anytown,WA,00240,Male,Latino
0_6485,Duane,R,Diaz,46,10/02/2002,forest drive,Anytown,WA,00000,Male,Latino
0_6486,Tyler,A,,17,10/02/2002,forest drive,Anytown,,00000,Male,Latino
0_9506,Douglas,J,Selph,50,02/02/1969,ashville rd,Anytown,WA,,Male,AIAN
0_14418,Jarrett,,Lihder,41,12/26/1978,s beechfield ave,Anytown,WA,00000,,White
0_14419,Jennifer,J,Linder,38,06/14/1981,s beechfield ave,Anytown,WA,00000,Female,White
0_14420,Feahnando,N,,15,12/28/2000,s beechfield ave,Anytown,WA,00000,Male,White
0_14421,Saul,F,Linder,15,10/27/2004,s beechfield ave,Anytown,WA,00000,,White
0_887,Brian,,Pho,40,12/21/1979,school street,Anytown,WA,00000,Female,White
0_1732,,P,Sun,49,06/21/1970,e 23rd st,Anytown,WA,00000,,
0_1925,John,M,Moura,82,02/17/1938,snowdrop lane,,GA,00000,Male,White
0_894,Brenda,K,,56,04/07/1963,highway a1a,Anytown,,00000,,Multiracial or Other
0_10960,Mark,N,Ibarra,67,09/12/1992,matthew way,Anytown,WA,00000,Male,
0_10961,Gracie,P,Ibarra,,09/12/1952,matthew way,Anytown,WA,000100,Female,Latino
0_16103,Beatriz,,K,48,,seaboard avenue,Anytown,WA,00000,,
0_16105,Cody,,Vazquez,15,,seaboard avenue,Anytown,WA,,,
0_895,Carmen,N,Tenney,,04/26/1968,otis dr,Anytown,WA,00000,Male,White
0_896,Blaine,,Tenney,17,06/16/2002,ktus dr,Anytown,WA,00000,Male,White
0_897,Lucas,B,Tenney,15,09/06/2004,otis dr,,WA,00000,Male,White
0_10684,Victprkq,P,Rohrig,68,03/01/1952,n sunset ave,Anitown,,01180,Male,Multiracial or Other
0_14265,Holly,K,Anderson,17,17/13/1676,sylvan le,Anytown,WA,00000,Male,White
0_14266,Moh,A,Anderson,22,03/01/1998,silfan l,Anytown,LA,00000,,White
0_14267,Curtis,C,Anderson,57,02/01/2003,sylvan l,Anytown,,00000,Male,Latino
0_15385,Thom,J,Campbell,,07/22/1973,90th ave se,Anytown,WA,00000,Male,
0_15386,Kristin,K,Campbell,45,07/11/1974,90th ave se,Anytown,,00000,,AIAN
0_898,Kenneth,M,,66,,kater'lne staheet,Anytown,WA,00000,Male,Latino
0_899,Susan,,Gonzalez,54,12/35/1955,katherine street,Anytown,KY,00000,,
0_8042,Rosalie,M,Puliafico,57,07/16/1962,corte calandria,Anyton,WA,,,NHOPI
0_13617,Stephanie,J,Cerda,28,01/19/1992,boonesboro rd,Anytown,,00000,Female,Latino
0_13618,Wesley,P,Cerda,41,04/08/1978,boonesboro rd,Anydown,WA,08008,Male,Latino
0_13619,Fiona,M,Cerda,10,07/01/2010,boonesboro rd,Anytown,WA,00000,Female,Latino
0_16749,Gerald,J,Eslava,,06/06/1970,coalridge pwy,Anytown,IL,10090,Male,Asian
0_16750,Kelly,T,Eslava,48,,coalridge pwy,Anytkwn,WA,00000,Female,Asian
0_16752,V,,Apellido,17,11/24/2002,coalridge pwy,,,02000,Male,Asian
0_18156,Patsy,E,,60,16/06/1959,silverstone fir,Anytown,WA,102000,,White
0_18157,John,V,Man,60,08/12/1960,silverzykne cir,Anytown,WA,00000,Male,White
0_900,Anna,,Gonzalez,24,05/01/1995,teal st,Anytown,WA,00000,Female,Black
0_1936,Peter,P,Fitzgibbons,47,01/16/1973,teal st,Anytown,WA,00000,Male,White
0_1937,Dorothy,S,Fktzgibbons,44,02/02/1976,teal st,,,00000,Female,White
0_1938,Josiah,M,Fitzgibbons,4,07/07/2015,teal st,Anytown,WA,00000,Male,White
0_13377,Brenda,B,Gonzalez,49,11/10/1970,oakleaf ct,Anytown,MT,00070,Female,Multiracial or Other
0_13378,Timothy,J,Gonzalez,,,oakleaf ct,Anytown,WA,00104,,Latino
0_13379,Ryleigh,P,Gonzalez,16,08/18/2003,oakileav cd,Anytown,WA,00000,Female,
0_13380,Utiel,J,Gonzaleez,10,04/30/2009,oakleaf ct,Anytown,WA,00050,Male,White
0_912,Bruce,J,,54,02/12/1966,short st,Anytown,WA,00000,Male,
0_913,Ladonna,M,Kuntz,49,07/05/1970,short st,,WA,00000,Female,Asian
0_914,Jorsan,L,Kuntz,20,12/01/2000,,Anytown,,00000,Female,Asian
0_915,Anthony,J,Kuntz,54,01/12/2000,short st,Anytown,WA,,Male,
0_3139,Daniel,R,Kelton,,10/12/1998,short st,Anytown,WA,00000,,White
0_916,Luther,D,Reid,71,,broadway,Anytown,TN,00000,Male,White
0_917,Kathleen,M,Reid,68,07/25/1951,broadway,Anytown,WA,00000,Female,White
0_5981,Donnie,D,Cole,69,03/22/1951,east whitestone bvd,Anytown,WA,00000,Male,White
0_9093,Gary,R,Fitzgibbon,73,11/05/1955,william street,Anydown,,00000,Male,
0_9094,Deb,P,Fitzgibbon,73,11/05/1955,william street,Anytown,WA,00000,Male,White
0_9642,Jason,S,Steber,59,11/07/1960,barnard dr,Anytown,WA,00000,Male,White
0_13402,Dortha,N,Giammatteo,72,09/10/1947,w lincoln ave,Anytown,WA,00000,,White
0_16278,Danielle,C,Gorski,40,06/05/1979,christiana av,Anytown,WA,00000,Female,White
0_16279,Erik,S,Gorski,40,02/23/1980,christiana av,Anytown,WA,00000,Male,White
0_16280,Elela,S,Gorski,9,11/19/2010,,,,00000,,White
0_16281,Emma,,Gorski,40,07/07/2013,christiana av,Anytown,WA,000o0,Male,White
0_918,Charles,J,,69,08/23/1950,oilkbia ave,Anytown,WA,00000,Male,White
0_919,Kathleen,,Pullin,69,06/15/1950,olivia ave,Anytown,WA,00000,Female,Latino
0_2455,John,,Adult,77,01/24/1943,eastrn ave,Anytown,,00000,Male,
0_2456,Pamela,P,,68,03/02/1952,eastrn ave,Anytown,WA,00000,Female,White
0_11684,Vickie,P,Hh,62,07/05/1957,otiq,Anytown,ND,00000,Female,White
0_16935,Carol,C,Mctanil,72,11/04/1947,primo dr,Anytown,,,,White
0_16936,James,G,Mcdaniel,75,11/04/1947,prymo dr,Anytown,NJ,00000,Female,Black
0_926,Angelica,A,Kopec,22,06/27/1997,newcastle st,Anytown,WA,00000,Male,White
0_1293,Beth,K,,54,06/27/1967,s west webster street,Anitown,DE,00000,Female,Black
0_1294,Axel,L,Woods,12,02/08/2008,s west webster street,Anytown,WA,00000,Female,Black
0_1295,Ms,A,Woods,29,12/08/1990,s west webster stred,Anytown,WA,00000,Female,
0_8444,Adrian,J,Sanders,37,11/13/1982,snowfrost cv,Anytown,WA,00000,Female,Black
0_8445,Heaven,C,Sanders,37,01/25/2002,snowfrost cv,Anytown,WA,00000,Female,Black
0_8446,Miranda,A,Sanders,,10/19/2006,snowfrost cv,Anytown,WA,00000,Female,Black
0_927,Stephen,T,Girl,61,12/20/1958,nw 11th ave,Anytown,SC,00720,Male,Black
0_4898,Ryan,L,Jeffreys,11,10/08/2008,spivey ct,Anytown,CA,00000,Male,Black
0_10406,Tony,M,Schank,50,04/20/1969,peru street,Anytown,WA,,,Asian
0_10407,Donna,P,Schank,49,11/25/1970,peru street,,WA,00000,Female,White
0_12126,Verna,,Martin,23,15/03/1997,nw 11th ave,,WA,00000,Female,Black
0_12613,,K,De Casa,67,,13th st w,Anytown,WA,00000,Male,Black
0_12614,Frank,J,Hoston,70,11/20/1949,13th st w,Anytown,WA,00000,Male,Black
0_12615,Rachel,J,Hoston,17,07/12/2002,13th st w,Anytown,WA,00000,Female,
0_15095,Santana,R,Davist,31,04/19/1988,,Anytown,WA,00000,Female,Black
0_15096,Lias,I,,9,01/10/2011,sagebrush wy,Anytown,WA,00000,Male,Black
0_20044,Mqvk,B,Jeffrys,1,01/30/2019,spivey ct,Anytown,WA,00000,Male,Black
0_928,Chrijtopher,S,Brimer,57,01/26/1962,linden lake rd,,WA,,Female,White
0_7328,Josiah,L,Andersen,7,03/24/2013,,Anytown,HI,00000,Male,
0_12178,Robert,M,Jennings,68,10/06/1949,yacht club pt,Anytown,WA,00000,Male,White
0_12179,Rebecca,M,Jennings,70,12/01/1949,yachg club pt,Anydown,WA,00000,Female,White
0_929,Ben,J,Moore,36,04/22/1983,,Anytown,WA,00000,Male,Multiracial or Other
0_930,Krystle,B,Moore,36,01/04/1984,san pablo drive,Anytown,,00000,Female,
0_931,William,G,,7,04/08/2012,san pablo drive,Anytown,WA,00000,Female,White
0_932,Amber,J,Moore,36,10/17/2013,san pablo drive,Anytown,,00000,Female,White
0_933,Asa,,Jkoors,3,03/24/2016,san pablo drive,Anyton,RI,00003,Male,White
0_934,A,H,Miore,1,09/07/2018,san pablo drive,Anytown,,00000,Male,White
0_2985,Lorraine,S,,70,11/08/1949,vista grande drive,,WA,00000,Female,White
0_2986,Lloyd,J,Adams,69,04/04/1950,vista grande drive,Anytown,,00000,Male,Black
0_4198,Beth,,Brown-White,39,03/30/1980,hammock road,4nytown,WA,00000,,Black
0_12195,Paul,A,,41,08/23/1978,28th str,Wnytown,WA,00000,Male,
0_12196,Renee,,Adami,,05/09/1976,28th str,Anytlwn,,00000,Female,Multiracial or Other
0_12198,Emmalee,J,Adami,16,01/04/2004,28th str,Anytogn,WA,00010,Female,Multiracial or Other
0_12199,Lady Of House,E,Adqmi,,04/07/2005,,Anytown,WA,00000,Male,
0_12200,Davghter Of,N,,16,06/11/2012,28th str,Anytown,WA,00000,Female,AIAN
0_937,Stephen,T,Howard,53,02/08/1966,w pr av,Anytown,WA,00000,Male,AIAN
0_938,Carol,N,Howard,55,02/08/1966,w pr av,,,00000,Male,AIAN
0_3186,Vickie,J,Barnish,68,07/06/1951,,,WA,00000,Female,White
0_3187,John,M,Barnish,,06/20/1952,verbena rd,Anydown,,00000,Male,White
0_7093,Dagiel,M,Key,35,12/16/2015,route 20,Anytown,WA,00000,Male,White
0_7095,Sanvi,M,Key,4,,rokte 20,Anytown,WA,00000,Female,White
0_11955,Levi,J,Vyera,36,08/08/1983,west chestnut drive,Anytown,,,Male,Latino
0_11956,Octavia,A,Viera,34,06/14/1985,west chestnut drive,Anytown,WA,00000,Female,
0_11957,,J,Viera,8,10/06/2011,,Anytown,WA,,Male,Latino
0_11958,Brynlee,M,Viera,5,04/16/2014,wst chestnut drife,Anytown,WA,00000,Female,Latino
0_953,Wayne,Y,W,40,05/17/1979,e slgofd rd,Anytown,WA,00000,Male,Black
0_3675,Linda,N,Carbonaro,69,,3 avenue,,WA,00000,Female,White
0_3676,Maurice,H,Carbonaro,72,12/31/1947,3 avenue,Anytown,,00000,Male,White
0_12773,,L,Nelson,71,05/09/1948,wilson st,Anytown,WA,00000,Female,White
0_960,Aric,J,Mortensen,32,11/08/1987,minock,Anytown,WA,00000,Male,
0_6680,Sally,M,Bushnell,23,12/14/1996,,Anytown,WA,00000,,White
0_967,,,Schreiber,30,03/21/1988,gabrielle stre,Anytown,WA,10090,Male,White
0_968,Andrea,J,Schreiber,37,08/27/2017,gabrielle stre,Anytown,WA,00000,Male,White
0_969,Jensen,L,Schreiber,2,05/16/2011,gabrielle stre,Anytown,WA,00000,Male,White
0_970,Aniya,A,Schreiber,2,08/27/20157,gabrielle stre,Anytown,WA,00000,Male,White
0_971,Aniela,M,Schreiber,14,06/26/2005,gabrielle stre,Anytown,WA,00000,Female,White
0_972,Joshua,B,Skaheiber,2,11/22/2009,gabrielle stre,Anytown,WA,,Male,White
0_8362,Daniel,D,Hernandez,34,12/02/1994,southwest sage plac,Anytown,WA,00000,,Latino
0_16878,Michelle,N,Sabatino,47,10/30/1972,rockfield r,Anytown,WA,00000,Male,White
0_982,Mallory,,Hernandez,32,25/05/0988,w montrail pl,Anytown,WA,00000,Female,Latino
0_984,Jordan,L,Hernandez,9,12/12/2010,w montrail pl,Anytown,WA,00000,,Asian
0_985,Winston,H,Hernandez,4,11/15/2015,w mlntrail pl,Anytown,WA,00000,Male,Latino
0_1340,Timothy,A,Gutierrez,27,12/17/1992,nw skycrest pkwy,Anytown,WA,00000,Male,Latino
0_1785,Richard,R,Urena,57,02/11/1963,nw skycrest pkwy,Anytown,WA,00000,Male,Latino
0_2402,Matthew,A,,16,02/24/2004,nw skycrest pkwy,Anitown,,00000,Male,
0_2507,Myles,N,,19,06/28/2000,nw skycrest pkwy,Anytown,WA,00000,Male,
0_2561,Loretta,B,,85,10/17/1934,,Anytown,WA,00000,Male,White
0_2623,Clarissa,K,Allen,20,05/31/1999,nw skycrest pkwy,Anjtiwn,,00000,,Black
0_2850,Joshua,,,24,03/06/1995,nw skycrest pkwy,Anytown,WA,00000,Female,Latino
0_3270,Joshua,T,Wirick,18,,nw skicrezt pckwy,Anytown,WA,00000,Male,White
0_3452,Xavier,C,Hyde,40,11/06/1979,nw skycrest pkwy,Anytown,WA,00000,Male,Black
0_3621,Kylie,E,Doerr,22,11/05/1999,nw skycrest pkwy,Anytown,MD,00000,Female,AIAN
0_3892,Justin,,Torres,31,02/14/1989,nw skycrest pkwy,Anytown,WA,00008,Male,Latino
0_4728,Sabrina,S,Meisner,29,08/11/1990,nw skycrest pkwy,Anytown,,00000,Female,White
0_4874,Steph,R,Pittman,63,10/29/1956,gilman st,Anytown,WA,01000,Female,Black
0_4875,,W,Male,63,05/23/1956,gilman st,Anytown,WA,01702,Female,White
0_5050,Francis,R,Boge,,,nw skycrst pkwy,Anytown,PA,00000,Male,White
0_5200,Irene,V,Detominicis,77,11/02/1942,412th pl,Anytown,WA,00000,Female,
0_5313,Destiny,A,Enright,19,02/28/2000,nw skycrest pkwy,Anytown,,22002,Female,Latino
